Statistical profiling result from isolate-0x1cc60000-6-v8.log, (32843 ticks, 13 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      7    4.7%            JS: ~runRspTask e.js:1606:15
    121   25.1%          JS: ^handleG_TRI1 e.js:2469:17
    121  100.0%            JS: ^processDisplayList e.js:2099:23
   1505    7.6%      JS: *step e.js:4179:9
   1504   99.9%        JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
   1504  100.0%          JS: ~<anonymous> node:internal/main/run_main_module:1:1
    854    4.3%      JS: *clamp255 e.js:923:18
    777   91.0%        JS: *combineColor e.js:3109:17
    580   74.6%          JS: *rasterizeTriangle e.js:2804:22
    526   90.7%            JS: *drawTriangle e.js:2604:17
     54    9.3%            JS: ^drawTriangle e.js:2604:17
    195   25.1%          JS: *handleG_TEXRECT e.js:3486:20
    195  100.0%            JS: *processDisplayList e.js:2099:23
     71    8.3%        JS: ^combineColor e.js:3109:17
     59   83.1%          JS: *rasterizeTriangle e.js:2804:22
     44   74.6%            JS: ^drawTriangle e.js:2604:17
     15   25.4%            JS: ~drawTriangle e.js:2604:17
     12   16.9%          JS: ^rasterizeTriangle e.js:2804:22
      7   58.3%            JS: ~drawTriangle e.js:2604:17
      5   41.7%            JS: ^drawTriangle e.js:2604:17
    221    1.1%      JS: *readInstructionWord e.js:4105:24
    219   99.1%        JS: *step e.js:4179:9
    219  100.0%          JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
    219  100.0%            JS: ~<anonymous> node:internal/main/run_main_module:1:1
   1093    4.7%    JS: *rasterizeTriangle e.js:2804:22
    893   81.7%      JS: *drawTriangle e.js:2604:17
    868   97.2%        JS: *processDisplayList e.js:2099:23
    868  100.0%          JS: ^runRspTask e.js:1606:15
    868  100.0%            JS: ^handleSpWrite e.js:1014:18
     25    2.8%        JS: *handleG_TRI1 e.js:2469:17
     25  100.0%          JS: ^processDisplayList e.js:2099:23
     25  100.0%            JS: ^runRspTask e.js:1606:15
    197   18.0%      JS: ^drawTriangle e.js:2604:17
     77   39.1%        JS: ^handleG_TRI1 e.js:2469:17
     77  100.0%          JS: ^processDisplayList e.js:2099:23
     77  100.0%            JS: ~runRspTask e.js:1606:15
     61   31.0%        JS: *handleG_TRI1 e.js:2469:17
     61  100.0%          JS: ^processDisplayList e.js:2099:23
     32   52.5%            JS: ^runRspTask e.js:1606:15
     29   47.5%            JS: ~runRspTask e.js:1606:15
     57   28.9%        JS: *processDisplayList e.js:2099:23
